API_NUMBER,DA_STATUS_NUMBER,OPERATOR_NAME,LEASE_NAME,center_lat_wgs84,center_lon_wgs84,min_lat_wgs84,max_lat_wgs84,min_lon_wgs84,max_lon_wgs84
941784,0908434,ANADARKO E&P ONSHORE LLC,TI STATE 56-2-40-1 B          10,31.794558,103.863056,31.793871486813185,31.795245113186812,103.86224753004794,103.86386366995205
941785,0908435,ANADARKO E&P ONSHORE LLC,TI STATE 56-2-40-1 C          10,31.794558,103.862964,31.793871486813185,31.795245113186812,103.86215583004794,103.86377196995205
941787,0908436,ANADARKO E&P ONSHORE LLC,TI STATE 56-2-40-1 D          10,31.794558,103.862875,31.793871486813185,31.795245113186812,103.86206693004794,103.86368306995206
941788,0908437,ANADARKO E&P ONSHORE LLC,TI STATE 56-2-40-1 E          10,31.794558,103.862783,31.793871486813185,31.795245113186812,103.86197523004795,103.86359136995206
941789,0908438,ANADARKO E&P ONSHORE LLC,TI STATE 56-2-40-1 F          10,31.794558,103.862694,31.793871486813185,31.795245113186812,103.86188633004794,103.86350246995205
941336,0902023,BPX OPERATING COMPANY,D 57-T1-44X41 BB              10,31.888251,103.985865,31.887564586813188,31.888938213186815,103.98505570900623,103.98667349099377
940910,0894982,"EOG RESOURCES, INC.",ATE ORBISON O                 10,31.560093,103.953761,31.559406186813185,31.560779813186812,103.95295526797746,103.95456733202253
940933,0894984,"EOG RESOURCES, INC.",ATE ORBISON R                 10,31.560093,103.953655,31.559406386813187,31.560780013186815,103.95284926797572,103.95446133202427
941792,0908486,"GREENLAKE ENERGY OPERATING, LLC",DGE 297                       10,31.114814,103.518846,31.114126786813188,31.115500413186815,103.51804337326767,103.51964782673234
941795,0908487,"GREENLAKE ENERGY OPERATING, LLC",DGE 297                       10,31.114799,103.518768,31.114112286813185,31.115485913186813,103.51796537339021,103.5195698266098
941117,0897861,MEWBOURNE OIL COMPANY,ATE CAHILL 19/18              10,31.477380,103.795549,31.476692886813186,31.478066513186814,103.79474398124249,103.79635461875752
937220,0908521,"NGL WATER SOLUTIONS PERMIAN, LLC",D BLUFF SWD                   10,31.892033,103.957601,31.891345786813186,31.892719413186814,103.95679197579076,103.95840982420924
941809,0908815,"PERMIAN RESOURCES OPERATING, LLC",GHTOWER STATE UNIT            10,31.199410,103.377229,31.198722986813188,31.200096613186815,103.37642555681637,103.37803144318363
941810,0908817,"PERMIAN RESOURCES OPERATING, LLC",GHTOWER STATE UNIT            10,31.199407,103.377335,31.198719986813185,31.200093613186812,103.37653155684184,103.37813744315817
941796,0908511,"TOG OPERATING, LLC",RGUNDY UNIT                   10,31.809571,103.837003,31.808884186813184,31.810257813186812,103.83619479874771,103.83781120125228
941799,0908522,"TOG OPERATING, LLC",RGUNDY UNIT                   10,31.809570,103.836939,31.808883186813187,31.810256813186815,103.83613079875647,103.83774720124353
941811,0908832,"TOG OPERATING, LLC",RNINGSTONE STATE              10,31.793659,103.935546,31.792971986813185,31.794345613186813,103.9347377379118,103.9363538620882
941812,0908833,"TOG OPERATING, LLC",RNINGSTONE STATE              10,31.793659,103.935481,31.792971986813185,31.794345613186813,103.9346727379118,103.93628886208819
941813,0908834,"TOG OPERATING, LLC",RNINGSTONE STATE              10,31.793658,103.935417,31.792970986813184,31.794344613186812,103.93460873792054,103.93622486207946
940379,0907271,"TRIGO OIL AND GAS, LLC",G STATE 57-T2-42              10,31.794552,104.009415,31.793864686813187,31.795238313186815,104.00860683010738,104.01022296989261
940374,0907272,"TRIGO OIL AND GAS, LLC",G STATE 57-T2-42              10,31.794552,104.009479,31.793865386813184,31.795239013186812,104.00867113010126,104.01028726989874
941803,0908572,TRP OPERATING LLC,EAMLAND STATE C19-16-12 D     10,31.578742,103.565632,31.578055186813184,31.579428813186812,103.56482540675397,103.56643779324604
941777,0908186,TRP OPERATING LLC,ODSHED STATE UNIT C19-15-13   10,31.578740,103.565526,31.578052986813187,31.579426613186815,103.56471950677299,103.566331893227
941296,0901468,U.S. ENERGY DEVELOPMENT CORP,CKBERRY SPRINGS               10,31.310010,103.535762,31.309322886813185,31.310696513186812,103.5349581155593,103.5365658844407
941295,0901467,U.S. ENERGY DEVELOPMENT CORP,CKBERRY SPRINGS               10,31.310053,103.535997,31.309366586813187,31.310740213186815,103.53519281518636,103.53680058481363
941754,0908001,U.S. ENERGY DEVELOPMENT CORP,T. MORRIS WEST A              10,31.326906,103.498747,31.326218786813186,31.327592413186814,103.49794317130898,103.49955122869102
941755,0908002,U.S. ENERGY DEVELOPMENT CORP,T. MORRIS WEST B              10,31.326891,103.498668,31.326204186813186,31.327577813186814,103.49786397143367,103.49947202856632
941756,0908003,U.S. ENERGY DEVELOPMENT CORP,T. MORRIS WEST C              10,31.326878,103.498590,31.326191686813186,31.327565313186813,103.49778637154044,103.49939442845955
941578,0905737,"UPCURVE ENERGY, LLC",NG VECTOR EAST STATE          10,31.322759,103.419696,31.322072186813187,31.323445813186815,103.41889180672223,103.42049979327777
941797,0908518,"VITAL ENERGY, INC.",IPSPRINGER STATE A				        10,31.128012,103.277670,31.127325486813188,31.128699113186816,103.27686726168625,103.27847193831374
941798,0908519,"VITAL ENERGY, INC.",IPSPRINGER STATE B            10,31.128013,103.277589,31.127325686813187,31.128699313186814,103.27678706168456,103.27839173831543
330128,0908629,"MMGL TXPH, LLC","UFMAN, SUSAN B.               14",35.839073,100.597770,35.83838568681319,35.83975931318681,100.59692327775383,100.59861772224616
532112,0904679,WILDFIRE ENERGY OPERATING LLC,TROPIA-FERRARA UNIT           03,30.797965,-96.615484,30.797277955287683,30.79865158166131,-96.61628349486706,-96.61468435468207
935631,0908754,ENRICH OIL CORPORATION,RL                            09,31.929499,100.074134,31.928811786813185,31.930185413186813,100.07332504633739,100.0749435536626
131390,0908517,BUFFCO PRODUCTION INC.,"BBARD, FRANK                  06",32.172973,-94.761130,32.172285799822895,32.173659426196515,-94.76194106087895,-94.76031824157646
530857,0904196,AETHON ENERGY OPERATING LLC,RST EAST                      06,31.375488,-94.296827,31.374800758959346,31.376174385332973,-94.29763152975917,-94.29602264147388
530858,0904197,AETHON ENERGY OPERATING LLC,RST WEST                      06,31.375556,-94.296823,31.374868757090166,31.376242383463794,-94.29762753037603,-94.29601864092636
530846,0902492,"PINE WAVE ENERGY PARTNERS OP,LLC",X FEE WEST                    06,31.480532,-94.097273,31.47984469240124,31.481218318774868,-94.09807827405805,-94.0964675822926
331196,0908426,"DISCOVERY OPERATING, INC.",TH 'A'                        09,31.008248,100.702045,31.007561186813184,31.008934813186812,100.70124327147799,100.702845928522
502834,0908577,KINDER MORGAN PRODUCTION CO LLC,CROC UNIT                     11,32.737144,100.945943,32.73645738681319,32.73783101318681,100.94512699317389,100.94676000682611
535777,0903537,KINDER MORGAN PRODUCTION CO LLC,CROC UNIT                     11,32.680780,101.046187,32.68009338681319,32.68146701318681,101.04537140885188,101.04700339114811
532328,0908296,KINDER MORGAN PRODUCTION CO LLC,CROC UNIT                     11,32.676597,101.043775,32.67590978681319,32.677283413186814,101.04295924707047,101.04459115292953
931886,0897650,HOG OPERATING LLC,RISTINE A                     06,31.689844,-93.987631,31.689157668458698,31.690531294832326,-93.9884379506856,-93.9868236369732
931892,0900508,HOG OPERATING LLC,ANNINE B                      06,31.678224,-93.997403,31.67753696740828,31.678910593781907,-93.9982101089301,-93.99659599729421
931893,0900547,HOG OPERATING LLC,ANNINE C                      06,31.678255,-93.997331,31.67756796668289,31.678941593056518,-93.99813810717168,-93.99652399499689
931894,0900549,HOG OPERATING LLC,ANNINE D                      06,31.678285,-93.997259,31.677597965984585,31.678971592358213,-93.99806610540242,-93.99645199270611
931885,0897571,HOG OPERATING LLC,ANNINE E                      06,31.689872,-93.987704,31.68918566758668,31.69055929396031,-93.98851095311345,-93.98689663891402
931908,0908148,"PINE WAVE ENERGY PARTNERS OP,LLC",ILSON RANCH A                 06,31.637154,-93.991816,31.636467188983275,31.637840815356903,-93.99262240142849,-93.9910090030329
131266,0908630,PANTERA ENERGY COMPANY,OLEY                          14,36.081032,101.809363,36.08034508681319,36.08171871318681,101.80851317814637,101.81021282185364
131267,0908635,PANTERA ENERGY COMPANY,INRICH                        14,36.184381,101.910341,36.18369458681319,36.18506821318681,101.90949025825833,101.91119214174168
334253,0908409,HALLIBURTON OPERATING COMPANY,LBY-HALL                      08,33.263875,100.082424,33.26318868681319,33.26456231318681,100.08160240379644,100.08324519620356
334254,0908419,"PATTON EXPLORATION, INC.",FARLAND                       08,33.270573,100.045702,33.26988608681319,33.27125971318681,100.04488054080296,100.04652345919705
134726,0908390,"DELRAY OIL, INC.",ITA JACQUES ESTATE            08,32.314833,-99.647242,32.314146436342504,32.315520062716125,-99.64805437624334,-99.64642902039016
532483,0908759,GRIFFIN PETROLEUM COMPANY,IFFIN                         11,33.311571,102.543115,33.31088448681319,33.31225811318681,102.54229345473028,102.54393714526971
532482,0908704,GRIFFIN PETROLEUM COMPANY,WLIS A                        11,33.323315,102.534265,33.32262868681319,33.32400231318681,102.53344304399337,102.53508695600664
736864,0908783,"S.B. STREET OPERATING, INC.",TLER                          08,33.299588,-98.962957,33.29890134113281,33.30027496750643,-98.96377824247278,-98.96213477778059
931505,0908340,"TANOS EXPLORATION IV, LLC",RBER-GUNN (AW)                06,32.745608,-94.999402,32.74492131236897,32.746294938742594,-95.00021845946132,-94.99858529068597
931506,0908640,"TISCHER ENERGY, LLC",GHGROUND                      06,32.560497,-95.043168,32.55981064009697,32.56118426647059,-95.04398327379019,-95.04235348282458
931507,0908643,"TISCHER ENERGY, LLC",GHGROUND                      06,32.560482,-95.043106,32.559794940614694,32.561168566988314,-95.04392097178123,-95.04229118110081
143165,0908260,"CIVITAS PERMIAN OPERATING, LLC",RIA A                         09,31.624350,101.815146,31.623662786813185,31.625036413186812,101.81433981183719,101.81595298816282
143163,0908258,"CIVITAS PERMIAN OPERATING, LLC",RIA B                         09,31.624403,101.815228,31.623716486813187,31.625090113186815,101.81442141137167,101.81603458862834
143164,0908259,"CIVITAS PERMIAN OPERATING, LLC",RIA C                         09,31.624337,101.815209,31.623649986813184,31.625023613186812,101.81440221194813,101.81601538805185
143166,0908261,"CIVITAS PERMIAN OPERATING, LLC",RIA E                         09,31.624416,101.815165,31.623729486813186,31.625103113186814,101.81435841125895,101.81597158874104
143167,0908262,"CIVITAS PERMIAN OPERATING, LLC",RIA F                         09,31.624465,101.814584,31.623778386813186,31.625152013186813,101.81377751083505,101.81539068916496
143168,0908263,"CIVITAS PERMIAN OPERATING, LLC",RIA G                         09,31.624532,101.814603,31.623845186813185,31.625218813186812,101.81379621025597,101.81540938974403
143169,0908264,"CIVITAS PERMIAN OPERATING, LLC",RIA H                         09,31.624545,101.814540,31.623858486813187,31.625232113186815,101.81373341014067,101.81534658985932
143170,0908265,"CIVITAS PERMIAN OPERATING, LLC",RIA I                         09,31.624478,101.814522,31.623791486813186,31.625165113186814,101.81371541072149,101.81532858927851
143137,0907180,DIAMONDBACK E&P LLC,FF EAST P 9-45                09,31.589321,102.085309,31.588633786813187,31.590007413186814,102.08450271523368,102.08611528476631
143136,0907127,DIAMONDBACK E&P LLC,FF WEST H 9-4                 10,31.589302,102.085386,31.588614686813187,31.589988313186815,102.08458011539898,102.08619268460103
143006,0903624,FIREBIRD ENERGY II LLC,G BERTHA 0310 D               09,31.546739,102.264682,31.546052386813187,31.547426013186815,102.26387578333106,102.26548761666893
143005,0903623,FIREBIRD ENERGY II LLC,G BERTHA 0310 D               09,31.546760,102.264588,31.546073186813185,31.547446813186813,102.26378238315145,102.26539421684855
143007,0903625,FIREBIRD ENERGY II LLC,G BERTHA 0310 E               09,31.546801,102.264402,31.546114286813186,31.547487913186814,102.26359578279653,102.26520761720346
143004,0903621,FIREBIRD ENERGY II LLC,G BERTHA 0310 E               09,31.546781,102.264495,31.546093686813187,31.547467313186814,102.26368908297442,102.26530091702557
142684,0896417,FIREBIRD ENERGY II LLC,NDY 2413A                     09,31.528311,102.216661,31.527624186813185,31.528997813186812,102.21585524239258,102.21746675760743
142685,0896418,FIREBIRD ENERGY II LLC,NDY 2413A                     09,31.528280,102.216790,31.527593186813185,31.528966813186813,102.21598424266004,102.21759575733996
142687,0896421,FIREBIRD ENERGY II LLC,NDY 2413A                     09,31.527654,102.219613,31.526967186813184,31.528340813186812,102.21880724806073,102.22041875193926
142683,0896416,FIREBIRD ENERGY II LLC,NDY 2413A                     09,31.528256,102.216910,31.527569186813185,31.528942813186813,102.21610424286709,102.21771575713291
143204,0908712,"FOURPOINT ENERGY, LLC",ANG AE 24 WA                  09,31.565688,102.129154,31.565000986813185,31.566374613186813,102.12834801962528,102.12996018037471
143210,0908713,"FOURPOINT ENERGY, LLC",ANG BF 24 MS                  09,31.565745,102.128922,31.565057986813187,31.566431613186815,102.1281160191326,102.12972818086739
143217,0908715,"FOURPOINT ENERGY, LLC",ANG CG 24 LS                  09,31.565726,102.128999,31.565038786813187,31.566412413186814,102.12819331929856,102.12980548070144
143215,0908714,"FOURPOINT ENERGY, LLC",ANG CG 24 WB                  09,31.565707,102.129077,31.565020086813185,31.566393713186812,102.1282706194602,102.1298827805398
143233,0908924,"FOURPOINT ENERGY, LLC",CTOR 24                       09,31.565669,102.129231,31.564981986813187,31.566355613186815,102.1284250197895,102.1300371802105
143162,0908229,OVINTIV USA INC.,THIC 30D                      09,31.543133,102.100472,31.542446486813187,31.543820113186815,102.0996663144666,102.1012780855334
143176,0908328,OVINTIV USA INC.,THIC 30E                      09,31.543151,102.100395,31.542464586813185,31.543838213186813,102.09958931431032,102.10120108568967
143177,0908329,OVINTIV USA INC.,THIC 30EE                     09,31.543189,102.100241,31.542501786813187,31.543875413186814,102.09943481398915,102.10104658601085
143179,0908331,OVINTIV USA INC.,THIC 30G                      09,31.543226,102.100086,31.542538986813184,31.543912613186812,102.09928021366797,102.10089198633203
143181,0908332,OVINTIV USA INC.,THIC 30GG                     09,31.543263,102.099932,31.542576186813186,31.543949813186813,102.0991257133468,102.10073748665322
143182,0908333,OVINTIV USA INC.,THIC 30X                      09,31.543281,102.099856,31.542593786813185,31.543967413186813,102.09904971319483,102.10066148680517
143185,0908360,"PIONEER NATURAL RES. USA, INC.",OOK O-1A                      09,31.494636,101.844075,31.493949286813187,31.495322913186815,101.84326973267744,101.84488066732257
143190,0908366,"PIONEER NATURAL RES. USA, INC.",OOK UNIT O-1D                 09,31.494698,101.843796,31.494011186813186,31.495384813186813,101.84299013214431,101.8446010678557
143191,0908367,"PIONEER NATURAL RES. USA, INC.",OOK UNIT O-1E                 09,31.495628,101.839281,31.494941186813186,31.496314813186814,101.83847502413401,101.84008597586599
143192,0908368,"PIONEER NATURAL RES. USA, INC.",OOK UNIT O-1H                 09,31.495695,101.839002,31.495007986813185,31.496381613186813,101.83819692355864,101.83980787644136
143143,0907639,"PIONEER NATURAL RES. USA, INC.",S FARMS 13EA                  09,31.614219,101.924718,31.613532186813185,31.614905813186812,101.92391169963575,101.92552470036425
143144,0907640,"PIONEER NATURAL RES. USA, INC.",S FARMS 13EB                  09,31.614234,101.924656,31.613546786813185,31.614920413186812,101.92384979950924,101.92546280049075
143145,0907641,"PIONEER NATURAL RES. USA, INC.",S FARMS 13EC                  09,31.614248,101.924594,31.613561386813185,31.614935013186813,101.92378779938274,101.92540080061725
143146,0907642,"PIONEER NATURAL RES. USA, INC.",S FARMS 13ED                  09,31.614263,101.924532,31.613575886813187,31.614949513186815,101.92372589925711,101.9253389007429
143147,0907643,"PIONEER NATURAL RES. USA, INC.",S FARMS 13EE                  09,31.614277,101.924470,31.613590486813187,31.614964113186815,101.9236638991306,101.9252769008694
143148,0907644,"PIONEER NATURAL RES. USA, INC.",S FARMS 13EF                  09,31.614292,101.924408,31.613604986813186,31.614978613186814,101.92360199900497,101.92521500099502
143149,0907645,"PIONEER NATURAL RES. USA, INC.",S FARMS 13EG                  09,31.614306,101.924346,31.613619486813185,31.614993113186813,101.92353999887933,101.92515300112066
143201,0908520,SCOUT ENERGY MANAGEMENT LLC,IER-MCELROY                   10,31.403618,102.302314,31.402930986813185,31.404304613186813,102.30150941483915,102.30311878516086
143221,0908705,SCOUT ENERGY MANAGEMENT LLC,IER-MCELROY                   10,31.415589,102.308526,31.414902286813184,31.416275913186812,102.30772121216705,102.30933078783295
143200,0908516,SCOUT ENERGY MANAGEMENT LLC,ELROY CONS. NO. 1             10,31.403403,102.299352,31.402715986813185,31.404089613186812,102.29854751668253,102.30015688331747
143198,0908507,SCOUT ENERGY MANAGEMENT LLC,"ELROY, J. T., CONS.           10",31.416955,102.304801,31.416267986813185,31.417641613186813,102.3039962004502,102.3056057995498
143199,0908510,SCOUT ENERGY MANAGEMENT LLC,"ELROY, J. T., CONS.           10",31.425295,102.308775,31.424608586813186,31.425982213186813,102.30797012887574,102.30957987112426
143203,0908707,SCOUT ENERGY MANAGEMENT LLC,"ELROY, J. T., CONS.           10",31.420479,102.312127,31.419792186813186,31.421165813186814,102.31132217021108,102.31293182978892
143157,0908131,SUMMIT PETROLEUM LLC,LIE 1                         09,31.396597,102.129481,31.395910186813186,31.397283813186814,102.12867637502465,102.13028562497534
143197,0908465,SUMMIT PETROLEUM LLC,LIE 10                        09,31.396221,102.131023,31.395534186813187,31.396907813186814,102.1302183782473,102.13182762175269
143197,0908465,SUMMIT PETROLEUM LLC,LIE 10                        09,31.396221,102.131023,31.395534186813187,31.396907813186814,102.1302183782473,102.13182762175269
143222,0908740,SUMMIT PETROLEUM LLC,LIE 11                        09,31.395995,102.131948,31.395308186813185,31.396681813186813,102.13114338018428,102.1327526198157
143223,0908741,SUMMIT PETROLEUM LLC,LIE 12                        09,31.395976,102.132025,31.395289186813187,31.396662813186815,102.13122038034713,102.13282961965287
143224,0908742,SUMMIT PETROLEUM LLC,LIE 13                        09,31.395958,102.132102,31.395271186813186,31.396644813186814,102.13129738050141,102.1329066194986
143226,0908767,SUMMIT PETROLEUM LLC,LIE 14                        09,31.395939,102.132179,31.395252186813185,31.396625813186812,102.13137438066424,102.13298361933575
143227,0908771,SUMMIT PETROLEUM LLC,LIE 15                        09,31.395920,102.132256,31.395233186813186,31.396606813186814,102.13145138082709,102.13306061917291
143158,0908133,SUMMIT PETROLEUM LLC,LIE 2                         09,31.396579,102.129559,31.395892186813185,31.397265813186813,102.12875437517893,102.13036362482107
143159,0908134,SUMMIT PETROLEUM LLC,LIE 3                         09,31.396560,102.129636,31.395873186813187,31.397246813186815,102.12883137534179,102.13044062465822
143160,0908135,SUMMIT PETROLEUM LLC,LIE 4                         09,31.396541,102.129713,31.395854186813185,31.397227813186813,102.12890837550462,102.13051762449537
143161,0908136,SUMMIT PETROLEUM LLC,LIE 5                         09,31.396522,102.129790,31.395835186813187,31.397208813186815,102.12898537566747,102.13059462433253
143193,0908454,SUMMIT PETROLEUM LLC,LIE 6                         09,31.396296,102.130714,31.395609186813186,31.396982813186813,102.12990937760449,102.1315186223955
143193,0908454,SUMMIT PETROLEUM LLC,LIE 6                         09,31.396296,102.130714,31.395609186813186,31.396982813186813,102.12990937760449,102.1315186223955
143194,0908455,SUMMIT PETROLEUM LLC,LIE 7                         09,31.396277,102.130792,31.395590186813187,31.396963813186815,102.12998737776734,102.13159662223266
143194,0908455,SUMMIT PETROLEUM LLC,LIE 7                         09,31.396277,102.130792,31.395590186813187,31.396963813186815,102.12998737776734,102.13159662223266
143195,0908463,SUMMIT PETROLEUM LLC,LIE 8                         09,31.396259,102.130869,31.395572186813187,31.396945813186814,102.13006437792161,102.1316736220784
143195,0908463,SUMMIT PETROLEUM LLC,LIE 8                         09,31.396259,102.130869,31.395572186813187,31.396945813186814,102.13006437792161,102.1316736220784
143196,0908464,SUMMIT PETROLEUM LLC,LIE 9                         09,31.396240,102.130946,31.395553186813185,31.396926813186813,102.13014137808445,102.13175062191554
143196,0908464,SUMMIT PETROLEUM LLC,LIE 9                         09,31.396240,102.130946,31.395553186813185,31.396926813186813,102.13014137808445,102.13175062191554
731187,0908400,EXPLORER PIPELINE COMPANY,PLOYER 25-4                   05,32.554604,-96.058381,32.553917084135364,32.555290710508984,-96.05919561398781,-96.05756593005626
538854,0903214,IRON ORCHARD OPERATING LLC,YING FORTRESS 98              10,31.569168,103.141674,31.568480786813186,31.569854413186814,103.14086788954485,103.14248011045514
538959,0907037,IRON ORCHARD OPERATING LLC,YING FORTRESS 98-83           10,31.569120,103.141604,31.568432786813187,31.569806413186814,103.14079788995983,103.14241011004017
538960,0907038,IRON ORCHARD OPERATING LLC,YING FORTRESS 98-83           10,31.569054,103.141580,31.568366786813186,31.569740413186814,103.1407738905304,103.14238610946961
538989,0908919,"PBEX-MCM OPERATING, LLC",LCAN 2-3 A                    10,31.550812,103.454956,31.550124786813186,31.551498413186813,103.45415054816074,103.45576245183925
538990,0908921,"PBEX-MCM OPERATING, LLC",LCAN 2-3 B                    10,31.550857,103.455017,31.550170086813186,31.551543713186813,103.45421104776949,103.4558229522305
538991,0908922,"PBEX-MCM OPERATING, LLC",LCAN 2-3 C                    10,31.550902,103.455077,31.550215286813184,31.551588913186812,103.45427144737909,103.4558833526209
538992,0908923,"PBEX-MCM OPERATING, LLC",LCAN 2-3 D                    10,31.550947,103.455138,31.550260486813187,31.551634113186815,103.4543318469887,103.45594375301131
538866,0903893,PILOT WATER GATH DELAWARE LLC,EX 93-F                       10,31.636477,103.157007,31.635789786813188,31.637163413186816,103.15620020667815,103.15781359332185
580657,0908784,WILLIAMS OIL COMPANY,JOHNSON                      10,31.460286,102.925787,31.459599586813187,31.460973213186815,102.92498202827737,102.92659237172263
945384,0908456,"EOG RESOURCES, INC.",TANZA ST D                    01,27.780801,-99.480057,27.780113882012603,27.78148750838623,-99.4808331487982,-99.47928056757759
945387,0908461,"EOG RESOURCES, INC.",TANZA ST E                    04,27.780778,-99.480112,27.7800915826248,27.781465208998426,-99.48088875009964,-99.47933616919735
945385,0908457,"EOG RESOURCES, INC.",TANZA ST F                    01,27.780759,-99.480171,27.780072183132543,27.78144580950617,-99.4809470515053,-99.47939447087995
945390,0908462,"EOG RESOURCES, INC.",TANZA ST G                    04,27.780737,-99.480229,27.780049983734624,27.781423610108252,-99.48100535288214,-99.4794527725737
945386,0908459,"EOG RESOURCES, INC.",TANZA ST H                    01,27.780717,-99.480285,27.780030484252492,27.78140411062612,-99.48106095421242,-99.47950837418234
945403,0908882,JAVELIN ENERGY PARTNERS MGMT LLC,ANLEY RANCH                   01,28.161735,-99.652988,28.161047917822692,28.16242154419632,-99.65376688841049,-99.65220881558538
945405,0908886,JAVELIN ENERGY PARTNERS MGMT LLC,ANLEY RANCH                   01,28.161643,-99.652921,28.160956221031093,28.16232984740472,-99.6537001856012,-99.65214211411097
945406,0908887,JAVELIN ENERGY PARTNERS MGMT LLC,ANLEY RANCH                   01,28.161596,-99.652888,28.160909022679895,28.162282649053523,-99.6536668841837,-99.65210881338058
945395,0908699,JAVELIN ENERGY PARTNERS MGMT LLC,RTHEY RANCH                   01,28.117696,-99.684678,28.117008996583046,28.118382622956673,-99.6854562991441,-99.6838988666987
945396,0908700,JAVELIN ENERGY PARTNERS MGMT LLC,RTHEY RANCH                   01,28.117647,-99.684646,28.116959798297273,28.1183334246709,-99.68542469775369,-99.68386726602287
945397,0908701,JAVELIN ENERGY PARTNERS MGMT LLC,RTHEY RANCH                   01,28.117600,-99.684618,28.116913199916983,28.11828682629061,-99.68539629647898,-99.683838865425
945398,0908702,JAVELIN ENERGY PARTNERS MGMT LLC,RTHEY RANCH                   01,28.117551,-99.684589,28.116864001622975,28.118237627996603,-99.6853678951769,-99.68381046483752
939960,0908431,"KILLAM OIL CO., LTD.",IG 'C'                        04,27.345401,-98.964668,27.344714039847247,27.346087666220875,-98.96544076372489,-98.9638943286824
945371,0907934,"KIMMERIDGE TEXAS GAS, LLC",ISACHE W                      01,27.819012,-99.441782,27.81832479147042,27.819698417844048,-99.44255868831466,-99.44100556108201
945370,0907929,"KIMMERIDGE TEXAS GAS, LLC",ISACHE-BFM C                  01,27.819012,-99.441843,27.818324791317842,27.81969841769147,-99.44261978999808,-99.44106666276542
945382,0908348,"KIMMERIDGE TEXAS GAS, LLC",EDMORE-SCIBIENSKI D           01,27.725868,-99.710024,27.725181455544536,27.726555081918164,-99.71080021058849,-99.70924841243975
945383,0908350,"KIMMERIDGE TEXAS GAS, LLC",EDMORE-SCIBIENSKI E           04,27.725890,-99.709966,27.725203654942568,27.726577281316196,-99.71074190921452,-99.70919011074976
945393,0908515,"LEWIS PETRO PROPERTIES, INC.",MOCA GAS UNIT G              04,27.918621,-99.517160,27.917934359763304,27.919307986136932,-99.51793679633992,-99.51638224068351
945391,0908513,"LEWIS PETRO PROPERTIES, INC.",MOCA GAS UNIT H              04,27.918592,-99.517248,27.9179053605125,27.919278986886127,-99.51802479846494,-99.51647024322544
945392,0908514,"LEWIS PETRO PROPERTIES, INC.",MOCA GAS UNIT H              04,27.918606,-99.517204,27.917919360154638,27.919292986528266,-99.51798079739724,-99.51642624195647
945394,0908512,"LEWIS PETRO PROPERTIES, INC.",MOCA PSA F                   04,27.918579,-99.517292,27.917892460833272,27.9192660872069,-99.5180688995468,-99.51651434449276
945399,0908743,"LEWIS PETRO PROPERTIES, INC.","UREL, F.D.                    04",27.903199,-99.423351,27.90251231177753,27.90388593815116,-99.42412855002343,-99.42257421600198
945388,0908466,"LEWIS PETRO PROPERTIES, INC.","NG, A.G. HEIRS 'A'            01",28.191151,-99.413942,28.190464252856966,28.191837879230594,-99.41472169256363,-99.41316319118255
945388,0908466,"LEWIS PETRO PROPERTIES, INC.","NG, A.G. HEIRS 'A'            01",28.191151,-99.413942,28.190464252856966,28.191837879230594,-99.41472169256363,-99.41316319118255
945389,0908467,"LEWIS PETRO PROPERTIES, INC.","NG, A.G. HEIRS 'A'            01",28.191165,-99.413901,28.190478052505725,28.191851678879353,-99.41468009155834,-99.41312158997606
945389,0908467,"LEWIS PETRO PROPERTIES, INC.","NG, A.G. HEIRS 'A'            01",28.191165,-99.413901,28.190478052505725,28.191851678879353,-99.41468009155834,-99.41312158997606
945402,0908744,"LEWIS PETRO PROPERTIES, INC.",C LAUREL PSA A                04,27.903200,-99.423305,27.902512711880156,27.903886338253784,-99.42408214874807,-99.42252781472088
945400,0908745,"LEWIS PETRO PROPERTIES, INC.",C LAUREL PSA B                04,27.903199,-99.423258,27.902512611999775,27.903886238373403,-99.42403564746478,-99.42248131343901
945401,0908746,"LEWIS PETRO PROPERTIES, INC.",C LAUREL PSA C                04,27.903200,-99.423212,27.902513312092335,27.903886938465963,-99.42398924619253,-99.42243491215673
945024,0893800,MITSUI E&P USA LLC,STAPOR                        04,27.872537,-99.448864,27.871850475868982,27.87322410224261,-99.44964063615949,-99.44808674226665
945380,0908334,SM ENERGY COMPANY,ISCOE R (SA32) STATE          01,28.040841,-99.941733,28.04015388631877,28.041527512692397,-99.9425110777587,-99.94095475941938
945381,0908336,SM ENERGY COMPANY,ISCOE R (SA33) STATE          01,28.040782,-99.941800,28.04009548808872,28.04146911446235,-99.94257857900219,-99.94102226150774
135515,0908942,"RICOCHET ENERGY, INC.",CKY STONE                     03,29.416141,-96.145482,29.415454576120368,29.416828202493996,-96.14627081730711,-96.14469388579334
